trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.47831970213221753}",20,0,-46.850253492672564,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.47640642332368865}",25,12,1.7467917939021524,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.47450079763039393}",25,0,-15.336180388596084,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.47260279443987235}",20,8,-22.502332134888935,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.47071238326211284}",30,18,16.562437813641136,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.4688295337290644}",20,0,-35.96454024018975,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.4669542155941481}",30,0,-68.06212902532619,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.46508639873177154}",20,1,8.656591714840335,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.46322605313684445}",20,0,-4.936042358540536,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.46137314892429704}",20,0,-73.1185496265422,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
194,False,"{'a': 0.5, 'e': 0.4595276563285999}",20,4,15.557558380846316,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.45768954570328546}",20,0,-55.352221127516195,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.4558587875204723}",30,0,-51.44574489881908,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.45403535237039044}",25,0,-136.034435700813,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.4522192109609089}",20,12,-5.94725672376584,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.4504103341170652}",20,0,-33.19371790402627,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.44860869278059695}",20,14,-30.195674960485245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
201,False,"{'a': 0.5, 'e': 0.4468142580094746}",30,0,-50.25934015244339,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
202,False,"{'a': 0.5, 'e': 0.4450270009774367}",30,0,-62.831366797911016,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.44324689297352693}",25,0,-40.33021144051274,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.44147390540163284}",20,6,-22.10856097009925,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.4397080097800263}",35,17,25.011623151141126,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.4379491777409062}",20,0,-14.176771690235338,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.43619738102994254}",25,8,-20.119380142017242,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.43445259150582277}",25,0,-70.97588708731247,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.4327147811397995}",25,0,-92.82853918744358,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.4309839220152403}",20,15,-2.5441807682606106,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.4292599863271793}",20,9,-1.9270271346989225,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.4275429463818706}",20,0,-48.1568108653026,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.4258327745963431}",25,9,-29.340307094342258,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.4241294434979578}",30,0,-9.02732694486274,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.4224329257239659}",20,6,21.190992520634705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.4207431940210701}",30,0,-56.37355341398584,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.41906022124498576}",25,14,20.459423542735955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.41738398036000585}",30,4,-4.714772866888625,"{0: 24, 1: 0, 2: 0, 3: 2, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.4157144444385658}",25,12,-13.683399699000773,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.41405158666081154}",20,0,6.210100271129539,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.4123953803141683}",20,0,-148.49076453483875,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
222,False,"{'a': 0.5, 'e': 0.4107457987929116}",20,0,-18.71225590786926,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.40910281559774}",20,15,-1.6672393827363412,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.40746640433534903}",20,0,4.364257993467285,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.4058365387180076}",20,14,-17.837305699731296,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.4042131925631356}",35,0,-65.73463186947683,"{0: 31, 1: 0, 2: 1, 3: 1, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.40259633979288306}",20,14,11.745681933913508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.4009859544337115}",20,0,2.905720041008055,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.39938201061597667}",20,8,-33.72760586013995,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
230,False,"{'a': 0.5, 'e': 0.39778448257351273}",20,0,-25.37634931970176,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.3961933446432187}",25,7,-17.13755601003356,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.3946085712646458}",25,2,-15.96363127773282,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
233,False,"{'a': 0.5, 'e': 0.3930301369795872}",20,15,-15.04494033017482,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.3914580164316689}",30,16,9.31738051740361,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.3898921843659422}",20,13,3.216868580662392,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.38833261562847843}",25,17,-0.27271279657133674,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.3867792851659645}",25,6,10.080296966412869,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.38523216802530064}",25,2,16.12350412861015,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.38369123935319943}",20,0,2.5064347372335614,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.38215647439578665}",25,0,7.7739779445724375,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.3806278484982035}",25,15,-30.591456813288534,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
242,False,"{'a': 0.5, 'e': 0.3791053371042107}",20,13,12.08932661854416,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.37758891575579384}",20,11,-22.84253729049142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
244,False,"{'a': 0.5, 'e': 0.3760785600927707}",30,0,-23.125408482385804,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.3745742458523996}",25,3,-21.75784354936188,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
246,False,"{'a': 0.5, 'e': 0.37307594886899}",20,0,20.64810158208734,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.37158364507351405}",20,11,-4.592494951259246,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.37009731049322}",20,2,-54.212321404455906,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.3686169212512471}",30,16,11.17816759070056,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.3671424535662421}",20,0,-9.943847452873147,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.3656738837519771}",25,18,12.134062508158758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.36421118821696924}",25,16,4.938252931671206,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.36275434346410135}",30,0,-26.8219873297601,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.36130332609024496}",30,4,-5.418695542858757,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
255,False,"{'a': 0.5, 'e': 0.359858112785884}",25,0,-42.33006921512784,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
256,False,"{'a': 0.5, 'e': 0.35841868033474045}",25,4,-5.5367092181052895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.5, 'e': 0.35698500561340146}",30,19,8.399683787803605,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.35555706559094785}",20,15,-3.3500099624123525,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.3541348373285841}",20,0,-7.110821209596621,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.35271829797926973}",25,14,-17.539505331916263,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.35130742478735266}",20,0,-26.596613934088637,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
262,False,"{'a': 0.5, 'e': 0.34990219508820325}",20,8,-29.922367561857772,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
263,False,"{'a': 0.5, 'e': 0.3485025863078504}",20,14,9.94431438719325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.347108575962619}",30,16,-31.607725094589927,"{0: 10, 1: 2, 2: 0, 3: 2, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.3457201416587685}",20,0,-12.678394630807555,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
266,False,"{'a': 0.5, 'e': 0.3443372610921335}",25,11,-43.57053457612752,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.34295991204776494}",25,0,-52.03441596389436,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.34158807239957384}",25,0,15.796516058224654,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.3402217201099756}",25,16,16.07243842150127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.33886083322953564}",25,13,6.8321569106182665,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.3375053898966175}",20,0,11.151315337047183,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.336155368337031}",30,16,-37.21335011351135,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.5, 'e': 0.33481074686368295}",20,0,-64.10223097543528,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.3334715038762282}",20,10,12.812591110810326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.33213761786072327}",20,4,16.3821971768317,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.3308090673892804}",25,15,-30.904278085896628,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
277,False,"{'a': 0.5, 'e': 0.32948583111972324}",20,13,0.31104784996798207,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.32816788779524436}",25,13,10.489118962378653,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.3268552162440634}",20,0,-22.133450336685875,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
280,False,"{'a': 0.5, 'e': 0.3255477953790871}",30,7,12.332157332872853,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.3242456041975708}",20,10,18.91537329631447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.3229486217807805}",35,23,-12.756087714405936,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.32165682729365735}",20,2,12.652466568662748,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.32037019998448274}",20,16,6.982859371484288,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.3190887191845448}",25,6,26.818014447649073,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.3178123643078066}",25,4,-94.39722603264289,"{0: 13, 1: 0, 2: 5, 3: 3, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.3165411148505754}",20,8,-11.794131717540825,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.3152749503911731}",35,12,-48.37509017664294,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.3140138505896084}",25,0,-29.116929631476946,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.31275779518725}",35,17,-13.11214367005789,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.31150676400650096}",20,3,21.137984062458006,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.31026073695047496}",30,8,1.289337646370238,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.30901969400267304}",30,8,1.2844532065193075,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.30778361522666237}",30,14,-1.5146131699075553,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.3065524807657557}",25,11,-14.729120189625595,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.3053262708426927}",20,4,27.679435745793917,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.30410496575932194}",20,8,22.736748510017833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.3028885458962846}",25,10,16.98709149328941,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.3016769917126995}",20,0,-54.05538406721061,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
300,False,"{'a': 0.5, 'e': 0.3004702837458487}",25,0,12.03531030476006,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.2992684026108653}",20,13,12.766332127839668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.2980713290004218}",35,4,-78.17236826700952,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 2}",1
303,False,"{'a': 0.5, 'e': 0.29687904368442014}",20,8,-29.19200032206948,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.2956915275096825}",30,13,-10.621139250198766,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
305,False,"{'a': 0.5, 'e': 0.2945087613996437}",20,7,13.12876004312393,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.29333072635404517}",20,0,8.381687534918088,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
307,False,"{'a': 0.5, 'e': 0.292157403448629}",30,4,13.953331944419835,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.29098877383483446}",20,10,5.561391176567198,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.2898248187394951}",20,9,9.219804830591091,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.28866551946453717}",20,9,-14.705813221175447,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.287510857386679}",20,0,-65.72683679271675,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.28636081395713225}",20,3,-32.216854173462416,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
313,False,"{'a': 0.5, 'e': 0.28521537070130376}",30,8,-6.166367692740906,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
314,False,"{'a': 0.5, 'e': 0.2840745092184985}",20,5,-19.982825873659404,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
315,False,"{'a': 0.5, 'e': 0.28293821118162454}",25,14,-22.660835591321277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
316,False,"{'a': 0.5, 'e': 0.28180645833689805}",30,16,-1.2455974212705698,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.2806792325035504}",30,16,1.2526334350586774,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.2795565155735362}",25,7,6.0459137564056,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.2784382895112421}",20,0,7.904474627004779,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.27732453635319715}",25,17,-26.790507606042336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
321,False,"{'a': 0.5, 'e': 0.2762152382077843}",25,17,17.717272430450098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.2751103772549532}",30,16,-32.65472770170963,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
323,False,"{'a': 0.5, 'e': 0.2740099357459334}",30,14,-30.859251155019578,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
324,False,"{'a': 0.5, 'e': 0.27291389600294963}",25,0,21.232998378025236,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.2718222404189379}",20,0,-6.702086499625931,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.2707349514572621}",20,0,-94.072249362847,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
327,False,"{'a': 0.5, 'e': 0.26965201165143304}",25,0,-23.892837899456456,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.26857340360482734}",20,0,-59.46749800638648,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.267499109990408}",20,10,15.790006223747405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.26642911355044635}",20,11,-6.892630132628918,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.26536339709624457}",30,13,26.378249101337925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.2643019435078596}",25,0,12.279759206581026,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.2632447357338282}",20,1,12.936242582435096,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.26219175679089285}",35,24,1.0295212160004659,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.2611429897637293}",20,2,-42.439098115419995,"{0: 14, 1: 1, 2: 0, 3: 3, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.26009841780467435}",25,5,32.477980452655316,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.2590580241334557}",20,0,-34.48204653805398,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.2580217920369218}",25,10,-26.635770713756052,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
339,False,"{'a': 0.5, 'e': 0.25698970486877415}",35,20,16.499845711652696,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.25596174604929905}",20,12,11.285575376861006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.25493789906510184}",30,0,33.11381653325102,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.25391814746884145}",20,0,8.660063740232909,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.2529024748789661}",30,17,2.000637890161127,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.25189086497945024}",20,0,-20.259977617218237,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
345,False,"{'a': 0.5, 'e': 0.2508833015195324}",20,0,0.5307627590188231,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.2498797683134543}",20,0,-17.964158663713725,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.24888024924020047}",25,7,27.66291814642957,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.24788472824323968}",25,10,-15.178977518058057,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.24689318933026672}",20,14,2.854092074324087,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.24590561657294563}",20,4,-28.28995122609915,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
351,False,"{'a': 0.5, 'e': 0.24492199410665386}",25,7,25.82723352827922,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.24394230613022724}",25,11,-4.54567147668727,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.24296653690570633}",30,16,3.2329840151066236,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.2419946707580835}",25,14,-14.838224259836293,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.24102669207505117}",30,18,22.56387268338459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.24006258530675095}",20,8,22.658644843490038,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.23910233496552397}",20,3,11.715028477288085,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.23814592562566186}",30,21,4.046616860221803,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.23719334192315922}",30,0,19.79303192494277,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.23624456855546658}",20,7,1.706552607517743,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.2352995902812447}",30,19,2.731823434989416,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.23435839192011973}",25,0,20.733580382573113,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.23342095835243926}",30,16,22.213123747903804,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.23248727451902948}",20,15,9.851560974637467,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.23155732542095336}",30,0,-12.552614616748466,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.23063109611926955}",25,16,5.547044791127233,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.22970857173479248}",20,9,-24.845619612705114,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
