trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
317,False,"{'a': 0.5, 'e': 0.2806792325035504}",20,0,-8.133266174287945,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.2795565155735362}",25,1,13.668319772161249,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.2784382895112421}",20,16,6.867545305995899,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.27732453635319715}",20,0,27.077986065171796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.2762152382077843}",25,5,-5.3513112048397335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
322,False,"{'a': 0.5, 'e': 0.2751103772549532}",25,16,18.232745444151703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.2740099357459334}",20,0,3.425598967386664,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.27291389600294963}",25,15,-18.218265902163786,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.2718222404189379}",30,3,-15.342384251059848,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 0}",1
326,False,"{'a': 0.5, 'e': 0.2707349514572621}",20,0,-22.08716338289057,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
327,False,"{'a': 0.5, 'e': 0.26965201165143304}",25,13,9.426263499190952,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.26857340360482734}",20,8,20.198683761557714,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.267499109990408}",20,13,11.722126748290178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.26642911355044635}",30,4,28.51346875054308,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.26536339709624457}",35,18,-42.19746741047872,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 1}",1
332,False,"{'a': 0.5, 'e': 0.2643019435078596}",20,5,26.26642178127897,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.2632447357338282}",35,8,9.687297267992236,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.26219175679089285}",25,0,-15.337777584423971,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
335,False,"{'a': 0.5, 'e': 0.2611429897637293}",20,14,12.22776875885931,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.26009841780467435}",25,0,-5.604545123872697,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.2590580241334557}",20,4,-12.585788755296658,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
338,False,"{'a': 0.5, 'e': 0.2580217920369218}",25,10,-3.8517364880308236,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.25698970486877415}",20,0,-26.923219003513857,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.25596174604929905}",25,11,-31.198462084287172,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
341,False,"{'a': 0.5, 'e': 0.25493789906510184}",25,0,27.333262137355582,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.25391814746884145}",30,2,28.83834486608608,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.2529024748789661}",20,0,-23.728022504491854,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.25189086497945024}",20,0,7.367949535534364,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.2508833015195324}",25,9,6.119566403278422,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.2498797683134543}",20,9,7.619463982183957,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.24888024924020047}",25,18,13.587483199787147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.24788472824323968}",20,13,13.938630341624329,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.24689318933026672}",35,18,-63.57262834185743,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 2}",1
350,False,"{'a': 0.5, 'e': 0.24590561657294563}",20,15,12.104862256933757,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.24492199410665386}",20,9,1.310369401147321,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.24394230613022724}",25,10,8.947341817329221,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.24296653690570633}",35,13,-41.89234801652636,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
354,False,"{'a': 0.5, 'e': 0.2419946707580835}",25,3,-44.786829727669726,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
355,False,"{'a': 0.5, 'e': 0.24102669207505117}",30,19,-37.24920337309281,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
356,False,"{'a': 0.5, 'e': 0.24006258530675095}",25,8,20.162212162569233,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.23910233496552397}",20,14,9.428281637887412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.23814592562566186}",20,16,8.194292809578315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.23719334192315922}",20,14,11.534378949172673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.23624456855546658}",25,10,-8.496187830008028,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.2352995902812447}",25,13,-21.609573644132087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
362,False,"{'a': 0.5, 'e': 0.23435839192011973}",20,11,17.771829888327048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.23342095835243926}",20,5,8.10900702758893,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.23248727451902948}",20,14,11.732381474981938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.23155732542095336}",25,16,17.43578598261985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.23063109611926955}",20,6,22.365299029867288,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.22970857173479248}",20,0,11.706280518400803,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
368,False,"{'a': 0.5, 'e': 0.2287897374478533}",20,14,12.239789783934032,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.2278745784980619}",30,11,-25.77354767290471,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.22696308018406963}",30,8,13.785478858252015,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.22605522786333337}",25,16,-5.351372361473527,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.22515100695188003}",25,0,12.583011050052715,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
373,False,"{'a': 0.5, 'e': 0.2242504029240725}",25,5,-13.73289841823524,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.22335340131237622}",25,16,12.524682361830369,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.22245998770712672}",30,12,31.608481232108616,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.2215701477562982}",25,0,-2.852555481991974,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
377,False,"{'a': 0.5, 'e': 0.22068386716527302}",25,14,20.91824862262603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.21980113169661192}",25,18,11.572936697142628,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.21892192716982548}",25,15,-13.550991707299598,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.21804623946114618}",25,12,10.45238064252862,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.21717405450330157}",30,19,22.706262328474843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.21630535828528838}",20,8,6.481822476409136,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.21544013685214722}",25,8,13.918922821029025,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.21457837630473864}",20,12,3.2774146933013246,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.2137200627995197}",25,13,1.0986727939543193,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.2128651825483216}",20,1,-19.753759829856172,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
387,False,"{'a': 0.5, 'e': 0.2120137218181283}",20,9,-7.91348263526385,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.21116566693085578}",25,14,15.970137124319518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.21032100426313238}",20,15,9.223590976765678,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.20947972024607983}",20,13,11.496314755467612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.20864180136509552}",25,5,-28.72951508190345,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
392,False,"{'a': 0.5, 'e': 0.20780723415963515}",20,11,14.355042752098166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.20697600522299658}",25,0,-9.117511229082686,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
394,False,"{'a': 0.5, 'e': 0.2061481012021046}",20,2,-1.4478138566876928,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.2053235087972962}",30,11,14.785257196484665,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.204502214762107}",20,2,2.736908251200724,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.20368420590305858}",30,18,25.990090235564086,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.20286946907944634}",20,14,-10.371878911823911,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.20205799120312856}",25,15,8.331359475167295,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.20124975923831603}",20,0,-6.30374540569383,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
401,False,"{'a': 0.5, 'e': 0.2004447602013628}",20,3,18.863743473445997,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.19964298116055731}",20,3,-54.91103546756897,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
403,False,"{'a': 0.5, 'e': 0.1988444092359151}",20,0,-40.54602210012497,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
404,False,"{'a': 0.5, 'e': 0.19804903159897144}",20,0,-33.62234243598167,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
405,False,"{'a': 0.5, 'e': 0.19725683547257555}",25,0,-1.6003111115552413,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
406,False,"{'a': 0.5, 'e': 0.19646780813068523}",20,0,21.06875792261232,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.5, 'e': 0.19568193689816252}",25,15,4.167654091529416,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.19489920915056985}",25,0,-48.46398470297511,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
409,False,"{'a': 0.5, 'e': 0.19411961231396757}",30,7,-4.2773768904337235,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
410,False,"{'a': 0.5, 'e': 0.1933431338647117}",25,14,14.731066404380169,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.19256976132925285}",25,13,20.630666689481707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.19179948228393584}",25,6,24.41897803688091,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1910322843548001}",30,22,5.141584417896074,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.19026815521738089}",20,10,16.005221465460792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.18950708259651136}",20,0,25.227964374767136,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
416,False,"{'a': 0.5, 'e': 0.18874905426612532}",20,7,22.67189726534961,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.18799405804906083}",35,18,-33.48425116043536,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
418,False,"{'a': 0.5, 'e': 0.18724208181686458}",20,0,-8.212357519319614,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
419,False,"{'a': 0.5, 'e': 0.18649311348959713}",25,0,16.210768965320135,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
420,False,"{'a': 0.5, 'e': 0.18574714103563872}",25,4,8.565026358045952,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.18500415247149618}",20,16,6.625185827875995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.1842641358616102}",30,0,-17.425889671576424,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
423,False,"{'a': 0.5, 'e': 0.18352707931816375}",20,11,7.113307557700338,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.1827929710008911}",20,16,8.113499991364783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.18206179911688752}",20,8,3.8467072088244065,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.18133355192041997}",25,18,-1.4684323292142776,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.1806082177127383}",30,19,8.323922197643277,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.17988578484188733}",20,7,18.61859689845004,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.1791662417025198}",20,11,-64.64779460682072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
430,False,"{'a': 0.5, 'e': 0.17844957673570971}",25,10,3.737498063448637,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.17773577842876687}",20,0,-41.879008578785204,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
432,False,"{'a': 0.5, 'e': 0.1770248353150518}",20,8,0.7282771631642129,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.1763167359737916}",30,16,-60.60416750351501,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
434,False,"{'a': 0.5, 'e': 0.17561146902989644}",35,5,45.00297976149208,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.17490902315377685}",20,16,6.952708746572896,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.17420938706116174}",20,12,16.728961371434078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.17351254951291709}",25,17,11.329846419121285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.17281849931486543}",20,14,-2.955853838872189,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.17212722531760596}",25,0,-30.939582163399777,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
440,False,"{'a': 0.5, 'e': 0.17143871641633554}",25,2,-10.68636843602413,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.17075296155067018}",30,15,19.89724758581735,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.1700699497044675}",20,0,10.884351090038994,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
443,False,"{'a': 0.5, 'e': 0.16938966990564963}",20,3,15.74176822811277,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.16871211122602703}",25,11,4.550926420463389,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.16803726278112294}",25,1,-11.511636576382351,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
446,False,"{'a': 0.5, 'e': 0.16736511372999843}",30,14,10.229388406193758,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.16669565327507843}",20,15,3.812733931187353,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.16602887066197813}",30,14,-10.615911558382027,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.16536475517933022}",30,12,11.968085261161876,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.1647032961586129}",25,4,-20.91442981903957,"{0: 18, 1: 0, 2: 1, 3: 2, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.16404448297397844}",30,20,17.029859388574213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.16338830504208252}",20,5,14.116031972055227,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.1627347518219142}",30,9,32.69810407057203,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.16208381281462653}",20,13,4.065456639766385,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.16143547756336804}",30,9,17.071442851271822,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.16078973565311455}",20,0,16.47663303055514,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
457,False,"{'a': 0.5, 'e': 0.16014657671050211}",20,7,21.18351425175622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.1595059904036601}",20,6,24.259933438199255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.15886796644204546}",35,26,15.534415099548356,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.15823249457627728}",20,14,-13.84145456624509,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.15759956459797217}",20,16,9.46626986199064,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.15696916633958027}",25,13,21.016747493720377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.15634128967422195}",20,0,18.386111991716263,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
464,False,"{'a': 0.5, 'e': 0.15571592451552504}",25,11,2.686822572125825,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.15509306081746296}",25,12,11.637126544047122,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.1544726885741931}",20,10,-20.447597169097033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
467,False,"{'a': 0.5, 'e': 0.15385479781989633}",20,10,17.37545197304491,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.15323937862861675}",30,11,22.724211832822462,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.1526264211141023}",20,0,-32.728029812643676,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
470,False,"{'a': 0.5, 'e': 0.15201591542964588}",20,0,21.016206877990204,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
471,False,"{'a': 0.5, 'e': 0.1514078517679273}",25,15,18.75233908725571,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.15080222036085558}",20,10,8.693042034071201,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.15019901147941217}",20,7,-24.01433939553792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
474,False,"{'a': 0.5, 'e': 0.1495982154334945}",25,14,15.340579650155425,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.14899982257176053}",20,3,16.327081241687548,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.14840382328147347}",20,6,22.754217555017306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.1478102079883476}",25,7,-4.996792721683031,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.1472189671563942}",30,7,34.53734294794102,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.14663009128776863}",35,24,6.880091781875124,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.14604357092261755}",20,10,14.020855648835703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.14545939663892707}",20,6,22.38717073914117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.14487755905237137}",20,8,7.425035745503832,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.14429804881616187}",25,15,6.931065105898634,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.14372085662089723}",25,11,24.750766707740592,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.14314597319441363}",20,12,2.84651674870926,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.142573389301636}",25,0,8.339061158857223,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
487,False,"{'a': 0.5, 'e': 0.14200309574442943}",25,0,-2.0922625252341027,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
488,False,"{'a': 0.5, 'e': 0.14143508336145172}",20,9,7.472395301846472,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.1408693430280059}",25,6,23.13798099006312,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.1403058656558939}",20,8,23.579525684728974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.13974464219327032}",30,24,12.427263996127902,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.13918566362449725}",20,0,21.48473576684001,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
493,False,"{'a': 0.5, 'e': 0.13862892096999924}",30,16,15.112684405743014,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.13807440528611925}",25,0,28.443990559069597,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
495,False,"{'a': 0.5, 'e': 0.13752210766497477}",20,12,3.521666065114664,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.13697201923431487}",20,12,15.425494135329384,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.13642413115737761}",25,11,28.87574399678392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.1358784346327481}",20,8,8.508674830007752,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.13533492089421711}",25,3,-15.451108412859842,"{0: 19, 1: 2, 2: 0, 3: 0, 4: 1}",1
500,False,"{'a': 0.5, 'e': 0.13479358121064025}",20,15,12.622084732760134,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.13425440688579768}",20,0,24.21429281457026,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
